object alloc, Thread is main, class is [I, size is 32, tag is 2512 
object alloc, Thread is main, class is [I, size is 40, tag is 2513 
object alloc, Thread is main, class is [I, size is 16, tag is 2514 
object alloc, Thread is main, class is [I, size is 72, tag is 2515 
object alloc, Thread is main, class is [I, size is 80, tag is 2516 
object alloc, Thread is main, class is [I, size is 136, tag is 2517 
object alloc, Thread is main, class is [I, size is 32, tag is 2518 
object alloc, Thread is main, class is [I, size is 24, tag is 2519 
object alloc, Thread is main, class is [I, size is 24, tag is 2520 
object alloc, Thread is Binder:interceptor, class is Landroid/view/DisplayInfo;, size is 160, tag is 2521 
object alloc, Thread is Binder:interceptor, class is [I, size is 16, tag is 2522 
object alloc, Thread is main, class is [I, size is 3024, tag is 2523 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 24, tag is 2524 
object alloc, Thread is main, class is [I, size is 528, tag is 2525 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Rect;, size is 24, tag is 2526 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Region;, size is 16, tag is 2527 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/FinalizerReference;, size is 40, tag is 2528 
object alloc, Thread is Binder:interceptor, class is Landroid/view/DisplayCutout;, size is 16, tag is 2529 
object alloc, Thread is main, class is Ljava/lang/String;, size is 80, tag is 2531 
object alloc, Thread is Binder:interceptor, class is [Landroid/view/Display$Mode;, size is 16, tag is 2531 
object alloc, Thread is Binder:interceptor, class is Landroid/view/Display$Mode;, size is 24, tag is 2532 
object alloc, Thread is Binder:interceptor, class is [I, size is 24, tag is 2533 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2534 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2535 
object alloc, Thread is Binder:interceptor, class is Landroid/view/Display$HdrCapabilities;, size is 24, tag is 2536 
object alloc, Thread is main, class is [J, size is 272, tag is 2537 
object alloc, Thread is Binder:interceptor, class is [I, size is 16, tag is 2538 
object alloc, Thread is main, class is [J, size is 232, tag is 2539 
object alloc, Thread is Binder:interceptor, class is [I, size is 24, tag is 2540 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 352, tag is 2541 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 24, tag is 2542 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/MiuiResourcesImpl;, size is 152, tag is 2543 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/Object;, size is 8, tag is 2544 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/Configuration;, size is 120, tag is 2546 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2546 
object alloc, Thread is Binder:interceptor, class is Landroid/app/WindowConfiguration;, size is 24, tag is 2547 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 24, tag is 2549 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Rect;, size is 24, tag is 2549 
object alloc, Thread is main, class is [J, size is 112, tag is 2550 
object alloc, Thread is main, class is [J, size is 24, tag is 2551 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/MiuiConfiguration;, size is 24, tag is 2552 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 232, tag is 2553 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/DrawableCache;, size is 24, tag is 2554 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/DrawableCache;, size is 24, tag is 2555 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/ConfigurationBoundResourceCache;, size is 24, tag is 2556 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/ConfigurationBoundResourceCache;, size is 24, tag is 2557 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/ConfigurationBoundResourceCache;, size is 24, tag is 2558 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ThreadLocal$SuppliedThreadLocal;, size is 16, tag is 2559 
object alloc, Thread is Binder:interceptor, class is [I, size is 32, tag is 2560 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/String;, size is 32, tag is 2561 
object alloc, Thread is Binder:interceptor, class is [Landroid/content/res/XmlBlock;, size is 32, tag is 2562 
object alloc, Thread is Binder:interceptor, class is Landroid/util/DisplayMetrics;, size is 64, tag is 2563 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/Configuration;, size is 120, tag is 2564 
object alloc, Thread is Binder:interceptor, class is Landroid/app/WindowConfiguration;, size is 24, tag is 2565 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Rect;, size is 24, tag is 2566 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/MiuiConfiguration;, size is 24, tag is 2567 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 128, tag is 2568 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2570 
object alloc, Thread is Binder:interceptor, class is Ljava/util/Locale;, size is 32, tag is 2570 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 64, tag is 2571 
object alloc, Thread is main, class is [J, size is 9456, tag is 2572 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Rect;, size is 24, tag is 2573 
object alloc, Thread is Binder:interceptor, class is Ljava/util/Locale;, size is 32, tag is 2574 
object alloc, Thread is main, class is [J, size is 9400, tag is 2575 
object alloc, Thread is main, class is [J, size is 48, tag is 2576 
object alloc, Thread is main, class is [J, size is 64, tag is 2577 
object alloc, Thread is main, class is [J, size is 48, tag is 2578 
object alloc, Thread is main, class is [J, size is 32, tag is 2579 
object alloc, Thread is Binder:interceptor, class is Landroid/graphics/Rect;, size is 24, tag is 2581 
object alloc, Thread is main, class is [J, size is 32, tag is 2581 
object alloc, Thread is main, class is [J, size is 48, tag is 2582 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9528, tag is 2583 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 24, tag is 2584 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 24, tag is 2585 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2586 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2587 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2588 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 128, tag is 2589 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2591 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 24, tag is 2591 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 72, tag is 2592 
object alloc, Thread is main, class is [J, size is 9096, tag is 2593 
object alloc, Thread is main, class is [J, size is 8952, tag is 2594 
object alloc, Thread is main, class is [J, size is 48, tag is 2595 
object alloc, Thread is main, class is [J, size is 64, tag is 2596 
object alloc, Thread is main, class is [J, size is 48, tag is 2597 
object alloc, Thread is main, class is [J, size is 32, tag is 2598 
object alloc, Thread is main, class is [J, size is 48, tag is 2599 
object alloc, Thread is main, class is [J, size is 80, tag is 2600 
object alloc, Thread is main, class is [J, size is 48, tag is 2601 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9072, tag is 2602 
object alloc, Thread is Binder:interceptor, class is Ljava/util/concurrent/ConcurrentHashMap;, size is 64, tag is 2604 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2604 
object alloc, Thread is Binder:interceptor, class is Ljava/util/Stack;, size is 24, tag is 2605 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2606 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2607 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 72, tag is 2608 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeValues;, size is 24, tag is 2609 
object alloc, Thread is main, class is [J, size is 9088, tag is 2610 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2611 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2612 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2613 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2614 
object alloc, Thread is Binder:interceptor, class is Ljava/util/concurrent/ConcurrentHashMap;, size is 64, tag is 2615 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/WeakReference;, size is 24, tag is 2616 
object alloc, Thread is main, class is [J, size is 9040, tag is 2617 
object alloc, Thread is main, class is [J, size is 48, tag is 2618 
object alloc, Thread is Binder:interceptor, class is Landroid/content/res/MiuiResources;, size is 48, tag is 2620 
object alloc, Thread is main, class is [J, size is 64, tag is 2620 
object alloc, Thread is main, class is [J, size is 48, tag is 2621 
object alloc, Thread is main, class is [J, size is 32, tag is 2623 
object alloc, Thread is Binder:interceptor, class is Landroid/util/Pools$SynchronizedPool;, size is 24, tag is 2623 
object alloc, Thread is main, class is [J, size is 48, tag is 2624 
object alloc, Thread is main, class is [J, size is 48, tag is 2626 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/Object;, size is 8, tag is 2626 
object alloc, Thread is main, class is [J, size is 48, tag is 2627 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 32, tag is 2628 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/Object;, size is 8, tag is 2629 
object alloc, Thread is Binder:interceptor, class is Landroid/util/TypedValue;, size is 40, tag is 2630 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2631 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9160, tag is 2632 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/WeakReference;, size is 24, tag is 2633 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 128, tag is 2634 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 56, tag is 2635 
object alloc, Thread is main, class is [J, size is 9000, tag is 2636 
object alloc, Thread is Binder:interceptor, class is Landroid/os/StrictMode$ThreadPolicy;, size is 24, tag is 2637 
object alloc, Thread is main, class is [J, size is 8960, tag is 2638 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;, size is 32, tag is 2639 
object alloc, Thread is main, class is [J, size is 48, tag is 2640 
object alloc, Thread is main, class is [J, size is 64, tag is 2641 
object alloc, Thread is main, class is [J, size is 48, tag is 2642 
object alloc, Thread is main, class is [J, size is 32, tag is 2643 
object alloc, Thread is main, class is [J, size is 48, tag is 2644 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;, size is 32, tag is 2646 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9088, tag is 2646 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ThreadLocal$ThreadLocalMap$Entry;, size is 32, tag is 2648 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2648 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 56, tag is 2649 
object alloc, Thread is Binder:interceptor, class is Landroid/os/StrictMode$ThreadPolicy;, size is 24, tag is 2651 
object alloc, Thread is main, class is [J, size is 9032, tag is 2651 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResourcesPackage;, size is 56, tag is 2652 
object alloc, Thread is main, class is [J, size is 8952, tag is 2654 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2654 
object alloc, Thread is main, class is [J, size is 48, tag is 2655 
object alloc, Thread is main, class is [J, size is 64, tag is 2657 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$LoadThemeConfigHelper;, size is 16, tag is 2657 
object alloc, Thread is main, class is [J, size is 48, tag is 2658 
object alloc, Thread is main, class is [J, size is 32, tag is 2659 
object alloc, Thread is main, class is [J, size is 48, tag is 2660 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9072, tag is 2661 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2662 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2663 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2665 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2665 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2666 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 80, tag is 2668 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2668 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 56, tag is 2670 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2670 
object alloc, Thread is main, class is [J, size is 6896, tag is 2671 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2672 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2673 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2674 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2675 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2676 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2677 
object alloc, Thread is Binder:interceptor, class is [C, size is 80, tag is 2678 
object alloc, Thread is main, class is [J, size is 6832, tag is 2679 
object alloc, Thread is main, class is [J, size is 48, tag is 2680 
object alloc, Thread is main, class is [J, size is 64, tag is 2681 
object alloc, Thread is Binder:interceptor, class is [C, size is 152, tag is 2683 
object alloc, Thread is main, class is [J, size is 48, tag is 2683 
object alloc, Thread is main, class is [J, size is 48, tag is 2684 
object alloc, Thread is main, class is [J, size is 48, tag is 2685 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 72, tag is 2686 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 6952, tag is 2687 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeZipFile;, size is 40, tag is 2688 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/FinalizerReference;, size is 40, tag is 2689 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/WeakReference;, size is 24, tag is 2691 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2691 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 56, tag is 2692 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap$Node;, size is 24, tag is 2694 
object alloc, Thread is main, class is [J, size is 6896, tag is 2694 
object alloc, Thread is Binder:interceptor, class is Ljava/io/File;, size is 24, tag is 2695 
object alloc, Thread is Binder:interceptor, class is [C, size is 120, tag is 2696 
object alloc, Thread is main, class is [J, size is 6832, tag is 2697 
object alloc, Thread is main, class is [J, size is 48, tag is 2698 
object alloc, Thread is main, class is [J, size is 64, tag is 2699 
object alloc, Thread is main, class is [J, size is 48, tag is 2700 
object alloc, Thread is main, class is [J, size is 48, tag is 2701 
object alloc, Thread is main, class is [J, size is 48, tag is 2702 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 6952, tag is 2703 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2704 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 128, tag is 2705 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2706 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$FilterInfo;, size is 32, tag is 2708 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 64, tag is 2709 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeValues;, size is 24, tag is 2709 
object alloc, Thread is main, class is [J, size is 9472, tag is 2711 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2711 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2712 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2713 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2714 
object alloc, Thread is Binder:interceptor, class is Lcom/miui/internal/content/res/ThemeFallback;, size is 16, tag is 2715 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2716 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2717 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2718 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2720 
object alloc, Thread is main, class is [J, size is 9424, tag is 2720 
object alloc, Thread is main, class is [J, size is 48, tag is 2721 
object alloc, Thread is main, class is [J, size is 64, tag is 2722 
object alloc, Thread is main, class is [J, size is 48, tag is 2724 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 32, tag is 2725 
object alloc, Thread is main, class is [J, size is 32, tag is 2725 
object alloc, Thread is main, class is [J, size is 32, tag is 2726 
object alloc, Thread is main, class is [J, size is 48, tag is 2727 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 16, tag is 2728 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9552, tag is 2730 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2730 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2731 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$FilterInfo;, size is 32, tag is 2732 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeValues;, size is 24, tag is 2733 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2734 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2735 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2736 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2737 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 72, tag is 2738 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2739 
object alloc, Thread is main, class is [J, size is 9088, tag is 2740 
object alloc, Thread is Binder:interceptor, class is Lcom/miui/internal/content/res/ThemeFallback;, size is 16, tag is 2741 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2742 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2743 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2744 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2745 
object alloc, Thread is Binder:interceptor, class is [C, size is 80, tag is 2746 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 40, tag is 2747 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 16, tag is 2749 
object alloc, Thread is main, class is [J, size is 9040, tag is 2749 
object alloc, Thread is main, class is [J, size is 48, tag is 2750 
object alloc, Thread is main, class is [J, size is 64, tag is 2751 
object alloc, Thread is main, class is [J, size is 48, tag is 2752 
object alloc, Thread is main, class is [J, size is 32, tag is 2753 
object alloc, Thread is main, class is [J, size is 48, tag is 2754 
object alloc, Thread is main, class is [J, size is 48, tag is 2755 
object alloc, Thread is main, class is [J, size is 48, tag is 2757 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResourcesPackage;, size is 56, tag is 2757 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2758 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$LoadThemeConfigHelper;, size is 16, tag is 2759 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9160, tag is 2760 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2761 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2762 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2763 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2764 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2765 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 40, tag is 2766 
object alloc, Thread is main, class is [J, size is 7120, tag is 2768 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 80, tag is 2768 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2769 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2770 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2771 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 56, tag is 2772 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 48, tag is 2773 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2774 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2775 
object alloc, Thread is main, class is [J, size is 7112, tag is 2776 
object alloc, Thread is Binder:interceptor, class is [C, size is 80, tag is 2777 
object alloc, Thread is main, class is [J, size is 48, tag is 2778 
object alloc, Thread is Binder:interceptor, class is [C, size is 152, tag is 2779 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 64, tag is 2780 
object alloc, Thread is main, class is [J, size is 64, tag is 2781 
object alloc, Thread is main, class is [J, size is 48, tag is 2782 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeZipFile;, size is 40, tag is 2783 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/FinalizerReference;, size is 40, tag is 2785 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 7232, tag is 2785 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/WeakReference;, size is 24, tag is 2786 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap$Node;, size is 24, tag is 2788 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2788 
object alloc, Thread is Binder:interceptor, class is Ljava/io/File;, size is 24, tag is 2789 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 40, tag is 2790 
object alloc, Thread is Binder:interceptor, class is [C, size is 96, tag is 2792 
object alloc, Thread is main, class is [J, size is 7056, tag is 2792 
object alloc, Thread is main, class is [J, size is 7032, tag is 2793 
object alloc, Thread is Binder:interceptor, class is Ljava/io/File;, size is 24, tag is 2795 
object alloc, Thread is main, class is [J, size is 48, tag is 2795 
object alloc, Thread is main, class is [J, size is 64, tag is 2797 
object alloc, Thread is main, class is [J, size is 48, tag is 2798 
object alloc, Thread is Binder:interceptor, class is [C, size is 96, tag is 2798 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 7152, tag is 2799 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 144, tag is 2800 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2801 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 72, tag is 2802 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2803 
object alloc, Thread is main, class is [J, size is 8448, tag is 2804 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$FilterInfo;, size is 32, tag is 2805 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeValues;, size is 24, tag is 2806 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2807 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2808 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2809 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2810 
object alloc, Thread is Binder:interceptor, class is Lcom/miui/internal/content/res/ThemeFallback;, size is 16, tag is 2811 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2812 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2813 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2814 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2815 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 32, tag is 2816 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 16, tag is 2817 
object alloc, Thread is main, class is [J, size is 8264, tag is 2818 
object alloc, Thread is main, class is [J, size is 48, tag is 2820 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2820 
object alloc, Thread is main, class is [J, size is 64, tag is 2821 
object alloc, Thread is main, class is [J, size is 48, tag is 2822 
object alloc, Thread is Binder:interceptor, class is Ljava/util/ArrayList;, size is 24, tag is 2823 
object alloc, Thread is main, class is [J, size is 384, tag is 2824 
object alloc, Thread is main, class is [J, size is 48, tag is 2825 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeResources$FilterInfo;, size is 32, tag is 2827 
object alloc, Thread is main, class is [J, size is 32, tag is 2827 
object alloc, Thread is main, class is [J, size is 48, tag is 2828 
object alloc, Thread is Binder:interceptor, class is Lmiui/content/res/ThemeValues;, size is 24, tag is 2829 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2830 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2831 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2832 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2833 
object alloc, Thread is Binder:interceptor, class is Lcom/miui/internal/content/res/ThemeFallback;, size is 16, tag is 2834 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap;, size is 40, tag is 2835 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 56, tag is 2836 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/StringBuilder;, size is 16, tag is 2837 
object alloc, Thread is Binder:interceptor, class is [C, size is 48, tag is 2838 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 8408, tag is 2839 
object alloc, Thread is Binder:interceptor, class is [C, size is 80, tag is 2840 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/String;, size is 40, tag is 2841 
object alloc, Thread is Binder:interceptor, class is [Ljava/lang/Object;, size is 16, tag is 2842 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 120, tag is 2843 
object alloc, Thread is main, class is [Ljava/lang/Object;, size is 72, tag is 2844 
object alloc, Thread is main, class is [J, size is 9240, tag is 2846 
object alloc, Thread is Binder:interceptor, class is Ljava/io/File;, size is 24, tag is 2846 
object alloc, Thread is Binder:interceptor, class is [C, size is 120, tag is 2847 
object alloc, Thread is Binder:interceptor, class is Ljava/lang/ref/WeakReference;, size is 24, tag is 2848 
object alloc, Thread is main, class is [J, size is 8976, tag is 2849 
object alloc, Thread is Binder:interceptor, class is Ljava/util/HashMap$Node;, size is 24, tag is 2850 
object alloc, Thread is main, class is [J, size is 48, tag is 2851 
object alloc, Thread is main, class is [J, size is 64, tag is 2852 
object alloc, Thread is main, class is [J, size is 48, tag is 2853 
object alloc, Thread is main, class is [J, size is 32, tag is 2854 
object alloc, Thread is main, class is [J, size is 48, tag is 2855 
object alloc, Thread is main, class is [J, size is 48, tag is 2856 
object alloc, Thread is main, class is [J, size is 80, tag is 2857 
object alloc, Thread is main, class is Ljava/lang/Class;, size is 9096, tag is 2858 
object alloc, Thread is Binder:interceptor, class is Ljava/util/concurrent/ConcurrentHashMap;, size is 64, tag is 2859 
object alloc, Thread is Binder:interceptor, class is Ljava/util/concurrent/ConcurrentHashMap;, size is 64, tag is 2860 
